,Species,AIV,Sampling_Site,Type_Of_Site
4920,MALL,0,Big Grass Marsh,Marsh
4921,MALL,0,Big Grass Marsh,Marsh
4922,MALL,0,Big Grass Marsh,Marsh
4923,MALL,0,Big Grass Marsh,Marsh
4924,MALL,0,Big Grass Marsh,Marsh
4925,MALL,0,Big Grass Marsh,Marsh
4926,MALL,0,Big Grass Marsh,Marsh
4927,MALL,0,Big Grass Marsh,Marsh
4928,MALL,0,Big Grass Marsh,Marsh
4929,MALL,0,Big Grass Marsh,Marsh
4930,MALL,0,Big Grass Marsh,Marsh
4931,MALL,0,Big Grass Marsh,Marsh
4932,MALL,0,Big Grass Marsh,Marsh
4933,MALL,0,Big Grass Marsh,Marsh
4934,MALL,0,Big Grass Marsh,Marsh
4935,MALL,0,Big Grass Marsh,Marsh
4936,MALL,0,Big Grass Marsh,Marsh
4937,MALL,0,Big Grass Marsh,Marsh
4938,MALL,0,Big Grass Marsh,Marsh
4939,MALL,0,Big Grass Marsh,Marsh
4940,MALL,0,Big Grass Marsh,Marsh
4941,MALL,0,Last Mountain Lake,Lake
4942,MALL,0,Last Mountain Lake,Lake
4943,MALL,0,Last Mountain Lake,Lake
4944,MALL,0,Last Mountain Lake,Lake
4945,MALL,1,Last Mountain Lake,Lake
4946,MALL,0,Last Mountain Lake,Lake
4947,MALL,0,Last Mountain Lake,Lake
4948,MALL,0,Last Mountain Lake,Lake
4949,MALL,0,Last Mountain Lake,Lake
4950,MALL,1,Last Mountain Lake,Lake
4951,MALL,1,Last Mountain Lake,Lake
4952,MALL,1,Last Mountain Lake,Lake
4953,MALL,1,Last Mountain Lake,Lake
4954,MALL,1,Last Mountain Lake,Lake
4955,MALL,1,Last Mountain Lake,Lake
4956,MALL,0,Last Mountain Lake,Lake
4957,MALL,0,Last Mountain Lake,Lake
4958,MALL,0,Last Mountain Lake,Lake
4959,MALL,0,Last Mountain Lake,Lake
4960,MALL,0,Last Mountain Lake,Lake
4961,MALL,0,Last Mountain Lake,Lake
4962,MALL,0,Last Mountain Lake,Lake
4963,MALL,0,Last Mountain Lake,Lake
4964,MALL,0,Last Mountain Lake,Lake
4965,MALL,0,Last Mountain Lake,Lake
4966,MALL,0,Last Mountain Lake,Lake
4967,MALL,0,Last Mountain Lake,Lake
4968,MALL,0,Last Mountain Lake,Lake
4969,MALL,0,Last Mountain Lake,Lake
4970,MALL,0,Last Mountain Lake,Lake
4971,MALL,0,Last Mountain Lake,Lake
4972,MALL,0,Last Mountain Lake,Lake
4973,MALL,0,Last Mountain Lake,Lake
4974,MALL,0,Last Mountain Lake,Lake
4975,MALL,0,Last Mountain Lake,Lake
4976,MALL,0,Last Mountain Lake,Lake
4977,MALL,0,Last Mountain Lake,Lake
4978,MALL,0,Last Mountain Lake,Lake
4979,MALL,0,Last Mountain Lake,Lake
4980,MALL,0,Last Mountain Lake,Lake
4981,MALL,0,Last Mountain Lake,Lake
4982,MALL,0,Last Mountain Lake,Lake
4983,MALL,1,Last Mountain Lake,Lake
4984,MALL,1,Last Mountain Lake,Lake
4985,MALL,0,Last Mountain Lake,Lake
4986,MALL,0,Last Mountain Lake,Lake
4987,MALL,0,Last Mountain Lake,Lake
4988,MALL,0,Last Mountain Lake,Lake
4989,MALL,0,Last Mountain Lake,Lake
4990,MALL,0,Last Mountain Lake,Lake
4991,MALL,0,Last Mountain Lake,Lake
4992,MALL,0,Last Mountain Lake,Lake
4993,MALL,0,Last Mountain Lake,Lake
4994,MALL,0,Last Mountain Lake,Lake
4995,MALL,0,Last Mountain Lake,Lake
4996,MALL,0,Last Mountain Lake,Lake
4997,MALL,0,Last Mountain Lake,Lake
4998,MALL,0,Last Mountain Lake,Lake
4999,MALL,0,Last Mountain Lake,Lake
5000,MALL,0,Last Mountain Lake,Lake
5001,MALL,0,Last Mountain Lake,Lake
5002,MALL,0,Last Mountain Lake,Lake
5003,MALL,0,Last Mountain Lake,Lake
5004,MALL,0,Last Mountain Lake,Lake
5005,MALL,0,Last Mountain Lake,Lake
5006,MALL,0,Last Mountain Lake,Lake
5007,MALL,0,Last Mountain Lake,Lake
5008,MALL,0,Last Mountain Lake,Lake
5009,MALL,0,Last Mountain Lake,Lake
5010,MALL,0,Last Mountain Lake,Lake
5011,MALL,0,Last Mountain Lake,Lake
5012,MALL,0,Last Mountain Lake,Lake
5013,MALL,0,Last Mountain Lake,Lake
5014,MALL,0,Last Mountain Lake,Lake
5015,MALL,0,Last Mountain Lake,Lake
5016,MALL,0,Last Mountain Lake,Lake
5017,MALL,0,Last Mountain Lake,Lake
5018,MALL,0,Last Mountain Lake,Lake
5019,MALL,0,Last Mountain Lake,Lake
5020,MALL,0,Last Mountain Lake,Lake
5021,MALL,0,Last Mountain Lake,Lake
5022,MALL,0,Last Mountain Lake,Lake
5023,MALL,0,Last Mountain Lake,Lake
5024,MALL,0,Last Mountain Lake,Lake
5025,MALL,0,Last Mountain Lake,Lake
5026,MALL,0,Last Mountain Lake,Lake
5027,MALL,0,Last Mountain Lake,Lake
5028,MALL,0,Last Mountain Lake,Lake
5029,MALL,0,Last Mountain Lake,Lake
5030,MALL,0,Last Mountain Lake,Lake
5031,BWTE,0,Last Mountain Lake,Lake
5032,BWTE,0,Last Mountain Lake,Lake
5033,BWTE,0,Last Mountain Lake,Lake
5034,BWTE,0,Last Mountain Lake,Lake
5035,BWTE,0,Last Mountain Lake,Lake
5036,BWTE,0,Last Mountain Lake,Lake
5037,BWTE,0,Last Mountain Lake,Lake
5038,BWTE,1,Last Mountain Lake,Lake
5039,BWTE,1,Last Mountain Lake,Lake
5040,BWTE,0,Last Mountain Lake,Lake
5041,BWTE,0,Last Mountain Lake,Lake
5042,BWTE,0,Last Mountain Lake,Lake
5043,BWTE,0,Last Mountain Lake,Lake
5044,BWTE,0,Last Mountain Lake,Lake
5045,BWTE,0,Last Mountain Lake,Lake
5046,BWTE,0,Last Mountain Lake,Lake
5047,BWTE,0,Last Mountain Lake,Lake
5048,BWTE,0,Last Mountain Lake,Lake
5049,BWTE,0,Last Mountain Lake,Lake
5050,BWTE,0,Last Mountain Lake,Lake
5051,BWTE,1,Last Mountain Lake,Lake
5052,BWTE,1,Last Mountain Lake,Lake
5053,BWTE,1,Last Mountain Lake,Lake
5054,BWTE,0,Last Mountain Lake,Lake
5055,BWTE,0,Last Mountain Lake,Lake
5056,BWTE,0,Last Mountain Lake,Lake
5057,BWTE,0,Last Mountain Lake,Lake
5058,BWTE,0,Last Mountain Lake,Lake
5059,BWTE,0,Last Mountain Lake,Lake
5060,MALL,0,Last Mountain Lake,Lake
5061,MALL,0,Last Mountain Lake,Lake
5062,MALL,0,Last Mountain Lake,Lake
5063,MALL,1,Last Mountain Lake,Lake
5064,MALL,1,Last Mountain Lake,Lake
5065,MALL,0,Last Mountain Lake,Lake
5066,MALL,0,Last Mountain Lake,Lake
5067,MALL,0,Last Mountain Lake,Lake
5068,MALL,0,Last Mountain Lake,Lake
5069,MALL,0,Last Mountain Lake,Lake
5070,MALL,0,Last Mountain Lake,Lake
5071,MALL,0,Last Mountain Lake,Lake
5072,MALL,0,Last Mountain Lake,Lake
5073,MALL,0,Last Mountain Lake,Lake
5074,MALL,0,Last Mountain Lake,Lake
5075,MALL,0,Last Mountain Lake,Lake
5076,MALL,1,Last Mountain Lake,Lake
5077,MALL,0,Last Mountain Lake,Lake
5078,MALL,0,Last Mountain Lake,Lake
5079,MALL,0,Last Mountain Lake,Lake
5080,MALL,0,Last Mountain Lake,Lake
5081,MALL,0,Last Mountain Lake,Lake
5082,MALL,0,Last Mountain Lake,Lake
5083,MALL,0,Last Mountain Lake,Lake
5084,MALL,0,Last Mountain Lake,Lake
5085,MALL,0,Last Mountain Lake,Lake
5086,MALL,0,Last Mountain Lake,Lake
5087,MALL,0,Last Mountain Lake,Lake
5088,BWTE,0,Last Mountain Lake,Lake
5089,BWTE,0,Last Mountain Lake,Lake
5090,BWTE,0,Last Mountain Lake,Lake
5091,BWTE,0,Last Mountain Lake,Lake
5092,BWTE,1,Last Mountain Lake,Lake
5093,BWTE,0,Last Mountain Lake,Lake
5094,BWTE,0,Last Mountain Lake,Lake
5095,BWTE,0,Last Mountain Lake,Lake
5096,BWTE,0,Last Mountain Lake,Lake
5097,BWTE,0,Last Mountain Lake,Lake
5098,BWTE,0,Last Mountain Lake,Lake
5099,BWTE,1,Last Mountain Lake,Lake
5100,BWTE,0,Last Mountain Lake,Lake
5101,BWTE,0,Last Mountain Lake,Lake
5102,BWTE,0,Last Mountain Lake,Lake
5103,BWTE,0,Last Mountain Lake,Lake
5104,BWTE,0,Last Mountain Lake,Lake
5105,BWTE,0,Last Mountain Lake,Lake
5106,BWTE,0,Last Mountain Lake,Lake
5107,BWTE,0,Last Mountain Lake,Lake
5108,BWTE,0,Last Mountain Lake,Lake
5109,BWTE,0,Last Mountain Lake,Lake
5110,BWTE,0,Last Mountain Lake,Lake
5111,BWTE,0,Last Mountain Lake,Lake
5112,BWTE,0,Last Mountain Lake,Lake
5113,BWTE,0,Last Mountain Lake,Lake
5114,BWTE,0,Last Mountain Lake,Lake
5115,BWTE,0,Last Mountain Lake,Lake
5116,BWTE,0,Last Mountain Lake,Lake
5117,BWTE,1,Last Mountain Lake,Lake
5118,BWTE,1,Last Mountain Lake,Lake
5119,BWTE,1,Last Mountain Lake,Lake
5120,BWTE,1,Last Mountain Lake,Lake
5121,BWTE,1,Last Mountain Lake,Lake
5122,BWTE,0,Last Mountain Lake,Lake
5123,BWTE,0,Last Mountain Lake,Lake
5124,BWTE,0,Last Mountain Lake,Lake
5125,BWTE,0,Last Mountain Lake,Lake
5126,BWTE,0,Last Mountain Lake,Lake
5127,BWTE,0,Last Mountain Lake,Lake
5128,BWTE,0,Last Mountain Lake,Lake
5129,BWTE,0,Last Mountain Lake,Lake
5130,BWTE,0,Last Mountain Lake,Lake
5131,BWTE,0,Last Mountain Lake,Lake
5132,BWTE,0,Last Mountain Lake,Lake
5133,BWTE,0,Last Mountain Lake,Lake
5134,BWTE,0,Last Mountain Lake,Lake
5135,BWTE,0,Last Mountain Lake,Lake
5136,BWTE,0,Last Mountain Lake,Lake
5137,BWTE,0,Last Mountain Lake,Lake
5138,BWTE,0,Last Mountain Lake,Lake
5139,BWTE,0,Last Mountain Lake,Lake
5140,BWTE,0,Last Mountain Lake,Lake
5141,BWTE,0,Last Mountain Lake,Lake
5142,BWTE,0,Last Mountain Lake,Lake
5143,BWTE,0,Last Mountain Lake,Lake
5144,BWTE,0,Last Mountain Lake,Lake
5145,BWTE,0,Last Mountain Lake,Lake
5146,BWTE,0,Last Mountain Lake,Lake
5147,BWTE,0,Last Mountain Lake,Lake
5148,BWTE,0,Last Mountain Lake,Lake
5149,BWTE,0,Last Mountain Lake,Lake
5150,BWTE,0,Last Mountain Lake,Lake
5151,BWTE,0,Last Mountain Lake,Lake
5152,BWTE,1,Last Mountain Lake,Lake
5153,BWTE,0,Last Mountain Lake,Lake
5154,BWTE,0,Last Mountain Lake,Lake
5155,BWTE,0,Last Mountain Lake,Lake
5156,BWTE,0,Last Mountain Lake,Lake
5157,BWTE,0,Last Mountain Lake,Lake
